source,target,year,ref_year,year_diff,type
W4200631298,W4225270177,2022,2022,0,citation
W4220862198,W3026935270,2022,2020,2,citation
W4229018892,W2913268593,2022,2019,3,citation
W4229018892,W3136678981,2022,2021,1,citation
W4229018892,W3195597905,2022,2021,1,citation
W3156039349,W2924812698,2021,2019,2,citation
W4283640975,W3165324084,2022,2021,1,citation
W4289209315,W3204075965,2022,2021,1,citation
W2953427630,W2928598815,2019,2019,0,citation
W2953427630,W2945716691,2019,2019,0,citation
W3206992093,W3100221827,2021,2020,1,citation
W4210500622,W3040742305,2022,2020,2,citation
W4210500622,W3155585461,2022,2021,1,citation
W3093743393,W2987479291,2020,2019,1,citation
W3093743393,W2992628302,2020,2019,1,citation
W3093743393,W3008350376,2020,2020,0,citation
W3093743393,W3047773160,2020,2020,0,citation
W4285152747,W4200634422,2022,2022,0,citation
W4366176073,W4366176073,2023,2023,0,citation
W4394839165,W3082577495,2024,2020,4,citation
W4394839165,W4385755656,2024,2023,1,citation
W4394839165,W4391648206,2024,2024,0,citation
W4394993477,W4309668975,2024,2022,2,citation
W4205889800,W3101043396,2022,2020,2,citation
W4286631870,W3041195277,2022,2020,2,citation
W3042991511,W2937471421,2022,2019,3,citation
W3042991511,W2982258968,2022,2019,3,citation
W3042991511,W3128968985,2022,2020,2,citation
W3137482958,W2948901907,2021,2019,2,citation
W3137482958,W2966437379,2021,2019,2,citation
W3137482958,W3015038906,2021,2020,1,citation
W3137482958,W3015723673,2021,2020,1,citation
W4226275939,W3158550040,2022,2021,1,citation
W4226275939,W3176508117,2022,2021,1,citation
W4226275939,W3178631343,2022,2021,1,citation
W4226275939,W3201613041,2022,2021,1,citation
W4226275939,W4226275939,2022,2022,0,citation
W4240453037,W4240453037,2019,2019,0,citation
W3120961911,W2946840043,2021,2019,2,citation
W3134687780,W2946726617,2021,2019,2,citation
W3138477017,W2930853151,2021,2019,2,citation
W3138477017,W2995424678,2021,2019,2,citation
W3138477017,W3138477017,2021,2021,0,citation
W4395681337,W3126153946,2023,2021,2,citation
W3136137942,W2972306248,2021,2019,2,citation
W4387116244,W4366174020,2023,2023,0,citation
W3211223286,W3015347130,2021,2020,1,citation
W3211223286,W4244091541,2021,2021,0,citation
W4230855722,W2989880046,2021,2019,2,citation
W4296784303,W3112069035,2022,2020,2,citation
W3214340375,W2982441053,2022,2019,3,citation
W3214340375,W3090910518,2022,2020,2,citation
W4385055324,W3046230984,2023,2020,3,citation
W4385067167,W3196521745,2023,2021,2,citation
W4385072577,W3131415194,2023,2021,2,citation
W3049217260,W3007385104,2020,2019,1,citation
W4221072101,W3025076393,2022,2020,2,citation
W4221072101,W3127884219,2022,2021,1,citation
W4221072101,W3128148885,2022,2021,1,citation
W4221072101,W3128957660,2022,2021,1,citation
W4386519252,W2964784128,2023,2019,4,citation
W4386519252,W3210590548,2023,2021,2,citation
W4386519252,W4293446399,2023,2022,1,citation
W4386519252,W4328108638,2023,2023,0,citation
W4386519252,W4378214840,2023,2023,0,citation
W4386519252,W4384816757,2023,2023,0,citation
W2921828977,W2931084611,2019,2019,0,citation
W3040791248,W3040240700,2020,2020,0,citation
W3037572520,W2962916094,2020,2019,1,citation
W4283014883,W2945590102,2022,2019,3,citation
W4283014883,W2964784128,2022,2019,3,citation
W4283014883,W3134035453,2022,2021,1,citation
W3046612553,W2997332264,2020,2019,1,citation
W3046612553,W3037656911,2020,2020,0,citation
W3046612553,W3040240700,2020,2020,0,citation
W3046612553,W3040791248,2020,2020,0,citation
W3082546417,W2940713646,2020,2019,1,citation
W3082546417,W2993247023,2020,2019,1,citation
W3158163214,W3035403497,2021,2020,1,citation
W3158163214,W3094128450,2021,2020,1,citation
W3158163214,W3183252850,2021,2020,1,citation
W3158163214,W4236534364,2021,2020,1,citation
W3158163214,W4237052167,2021,2020,1,citation
W4315436689,W3007637688,2023,2020,3,citation
W4315436689,W3103145119,2023,2020,3,citation
W4315436689,W3119786698,2023,2021,2,citation
W4315436689,W3133644862,2023,2021,2,citation
W3130530591,W2932804513,2020,2019,1,citation
W3156066067,W2914280270,2020,2019,1,citation
W3156066067,W2964000010,2020,2019,1,citation
W3217416699,W3036550338,2021,2020,1,citation
W4282916860,W3110716469,2022,2020,2,citation
W4282916860,W4224309073,2022,2022,0,citation
W3018083143,W3007385104,2020,2019,1,citation
W4318486492,W2989446800,2023,2019,4,citation
W4318486492,W2999414134,2023,2020,3,citation
W3015000480,W2972042111,2020,2019,1,citation
W4388483862,W3158836591,2023,2021,2,citation
W3203690844,W2899123065,2021,2019,2,citation
W3203690844,W2922083894,2021,2019,2,citation
W3203690844,W2949896002,2021,2019,2,citation
W3203690844,W2997201441,2021,2019,2,citation
W3203690844,W3009735491,2021,2020,1,citation
W4295290073,W3006101222,2022,2020,2,citation
W3200322762,W3035502689,2021,2020,1,citation
W4404428512,W4391608156,2024,2024,0,citation
W4404428512,W4404428512,2024,2024,0,citation
W3133844141,W2996079839,2021,2019,2,citation
W3166912545,W2991590864,2021,2019,2,citation
W4396628368,W3136790208,2024,2021,3,citation
W4396628368,W3147874793,2024,2021,3,citation
W4396628368,W4391523118,2024,2024,0,citation
W4285594132,W4285594132,2022,2022,0,citation
W4288450198,W2974234956,2022,2019,3,citation
W4310123712,W3210161444,2022,2022,0,citation
W4229576111,W2949008776,2020,2019,1,citation
W4229576111,W3047863423,2020,2020,0,citation
W4283372281,W3028395011,2022,2020,2,citation
W4389941972,W3094407341,2023,2020,3,citation
W4389941972,W3201965811,2023,2021,2,citation
W4389941972,W4286489337,2023,2022,1,citation
W4389941972,W4388429517,2023,2023,0,citation
W4390054619,W3030161897,2023,2020,3,citation
W4390081392,W3194635612,2023,2021,2,citation
W4226262717,W4290996237,2022,2022,0,citation
W4229057662,W3195472523,2022,2021,1,citation
W4229083114,W3165068686,2022,2020,2,citation
W3168709084,W3097963938,2021,2020,1,citation
W4401793514,W3047863423,2024,2020,4,citation
W3207667416,W3151447393,2021,2021,0,citation
W3217375335,W3034883472,2023,2020,3,citation
W3217375335,W3199535756,2023,2022,1,citation
W3217375335,W3211695182,2023,2021,2,citation
W4229019771,W2955857195,2022,2019,3,citation
W4250826121,W2980845576,2021,2019,2,citation
W4367856849,W3217163258,2023,2021,2,citation
W3096447585,W2990979732,2020,2019,1,citation
W3096447585,W2991315896,2020,2019,1,citation
W3096447585,W3038129115,2020,2020,0,citation
W940116121,W1823520609,2020,2020,0,citation
W940116121,W2625599568,2020,2020,0,citation
W2585002060,W2600902513,2020,2020,0,citation
W2585002060,W2762168046,2020,2020,0,citation
W2598401260,W2597836343,2020,2020,0,citation
W2614473878,W2599890375,2020,2020,0,citation
W3040223855,W2983717258,2020,2019,1,citation
W3047654166,W2991127421,2020,2019,1,citation
W4393115347,W4318294048,2024,2023,1,citation
W4389497731,W2950432155,2023,2019,4,citation
W4389497731,W3125292174,2023,2021,2,citation
W4313524911,W2941564413,2023,2019,4,citation
W4313524911,W2956649458,2023,2019,4,citation
W4313524911,W2979306584,2023,2019,4,citation
W4313524911,W2989850664,2023,2019,4,citation
W4313524911,W3109368403,2023,2020,3,citation
W4313524911,W3201890384,2023,2021,2,citation
W4313524911,W4318618752,2023,2023,0,citation
W4396831960,W4366550031,2024,2023,1,citation
W4403144182,W3121450554,2024,2021,3,citation
W4366139312,W2956951036,2023,2019,4,citation
W4366139312,W4283762065,2023,2022,1,citation
W4389099271,W3121788635,2023,2021,2,citation
W4389305468,W3196365221,2023,2021,2,citation
W4392709391,W4309576059,2024,2022,2,citation
W4394725058,W4394725058,2024,2024,0,citation
W4394725058,W4402190898,2024,2024,0,citation
W4324019085,W3011122185,2023,2020,3,citation
W4362720387,W3164416438,2023,2021,2,citation
W4362720387,W4362720387,2023,2023,0,citation
W4366206185,W4281697227,2023,2022,1,citation
W3174087285,W2940637219,2021,2019,2,citation
W4389486643,W4310874019,2023,2022,1,citation
W4389491930,W3193181769,2023,2021,2,citation
W4389491930,W3205928774,2023,2021,2,citation
W4389491930,W3207518684,2023,2021,2,citation
W4389491930,W4318540560,2023,2023,0,citation
W4321021399,W2910760806,2023,2019,4,citation
W4321021399,W2910981958,2023,2019,4,citation
W4321021399,W3024753947,2023,2020,3,citation
W4321021399,W3162008134,2023,2021,2,citation
W4404908807,W3016751541,2024,2022,2,citation
W4404908807,W3185055925,2024,2021,3,citation
W4404920993,W3120604876,2024,2021,3,citation
W4283466230,W2948369079,2022,2019,3,citation
W4283466230,W3037827183,2022,2020,2,citation
W3169741143,W3111669096,2021,2020,1,citation
W3169741143,W3162659764,2021,2021,0,citation
W3169741143,W3195414839,2021,2021,0,citation
W3174930619,W3023596032,2021,2021,0,citation
W4293771046,W4367330494,2022,2023,-1,citation
W4396831111,W4295996160,2024,2022,2,citation
W4396832186,W3037827183,2024,2020,4,citation
W4396832186,W4380479529,2024,2023,1,citation
W4396832481,W4308426160,2024,2022,2,citation
W4396838223,W3154472040,2024,2021,3,citation
W4396833158,W4226391566,2024,2022,2,citation
W4396889295,W3096129136,2024,2020,4,citation
W4396889295,W3180777807,2024,2022,2,citation
W4397047362,W2945590102,2024,2019,5,citation
W4397047362,W2964784128,2024,2019,5,citation
W4397047362,W3210590548,2024,2021,3,citation
W4397047362,W3212373318,2024,2021,3,citation
W4397047362,W4214643773,2024,2022,2,citation
W4400989110,W3043183283,2024,2020,4,citation
W4400989110,W4400989110,2024,2024,0,citation
W4400995425,W3124300503,2024,2021,3,citation
W4400995425,W3186343449,2024,2021,3,citation
W3006219514,W2970584880,2020,2019,1,citation
W3010505342,W2922132987,2020,2019,1,citation
W3011909951,W2915963147,2020,2019,1,citation
W3025573352,W2970433861,2020,2019,1,citation
W3025573352,W2970584880,2020,2019,1,citation
W4403140374,W4310852955,2024,2022,2,citation
W3006899648,W2968494084,2020,2019,1,citation
W3094681075,W2953911680,2020,2019,1,citation
W4378223284,W3136672375,2023,2021,2,citation
W3204310360,W3011321014,2021,2020,1,citation
W3204310360,W3094136409,2021,2020,1,citation
W3082761579,W2983219337,2020,2019,1,citation
W4393434015,W4287178713,2024,2021,3,citation
W4393434015,W4389361640,2024,2023,1,citation
W4393434015,W4389361668,2024,2021,3,citation
W4393434015,W4389361669,2024,2021,3,citation
W4393434015,W4389361671,2024,2021,3,citation
W4393434015,W4389361672,2024,2021,3,citation
W2638476874,W4246807241,2020,2020,0,citation
W4401419204,W3204581490,2024,2021,3,citation
W4401419204,W4205192889,2024,2022,2,citation
W4401419204,W4319319850,2024,2023,1,citation
W4401427289,W3198686482,2024,2021,3,citation
W4401427289,W4205106731,2024,2021,3,citation
W4401427289,W4296709256,2024,2022,2,citation
W4401427289,W4382657926,2024,2023,1,citation
W4401427289,W4387707204,2024,2023,1,citation
W4402816192,W4285386358,2024,2022,2,citation
W2944017427,W2961297332,2019,2019,0,citation
W2968986923,W2951695603,2019,2019,0,citation
W4390741137,W4385932792,2024,2023,1,citation
W4211134006,W2945463821,2022,2019,3,citation
W4315780910,W2979396236,2023,2019,4,citation
W3128886963,W3157264849,2021,2019,2,citation
W3118327402,W3127556216,2020,2020,0,citation
W3128583998,W2915075730,2021,2019,2,citation
W3128583998,W3011597267,2021,2020,1,citation
W3133567677,W2965600217,2021,2019,2,citation
W3133567677,W3023995820,2021,2020,1,citation
W3133567677,W3033465878,2021,2020,1,citation
W3133567677,W3088175146,2021,2020,1,citation
W3133567677,W3093525434,2021,2020,1,citation
W3214410673,W3114407960,2021,2020,1,citation
W3214410673,W4285539933,2021,2021,0,citation
W3042017489,W3019837972,2020,2020,0,citation
W4220741867,W2971991057,2022,2020,2,citation
W4220741867,W3106223203,2022,2019,3,citation
W4225793633,W3033818254,2022,2020,2,citation
W4292808870,W3037975905,2022,2020,2,citation
W3015501035,W2910233063,2020,2019,1,citation
W3090510056,W2965771657,2020,2019,1,citation
W4391175466,W3022252788,2024,2020,4,citation
W4391175466,W3035034999,2024,2020,4,citation
W4391175466,W3129605782,2024,2022,2,citation
W4385417281,W2907323068,2023,2019,4,citation
W4385417281,W2955010622,2023,2019,4,citation
W4385417281,W3084548477,2023,2021,2,citation
W4385417281,W3108845853,2023,2021,2,citation
W4383102915,W3022252788,2023,2020,3,citation
W4383102915,W3178960719,2023,2021,2,citation
W3198338610,W2981346539,2021,2020,1,citation
W3202080687,W2980119354,2021,2019,2,citation
W3202080687,W3011143574,2021,2020,1,citation
W3202080687,W3014203706,2021,2020,1,citation
W3202080687,W3118804090,2021,2021,0,citation
W3202080687,W3139494566,2021,2021,0,citation
W3202080687,W3171476573,2021,2021,0,citation
W2962762178,W2907219204,2019,2019,0,citation
W2971008919,W2965771657,2019,2019,0,citation
W4281633350,W2906726344,2022,2019,3,citation
W4281633350,W2969909998,2022,2019,3,citation
W4281633350,W3025812695,2022,2020,2,citation
W4281633350,W3041908969,2022,2020,2,citation
W4281633350,W3200497336,2022,2021,1,citation
W4281633350,W4281633350,2022,2022,0,citation
W4225083128,W3179048869,2022,2021,1,citation
W4224216377,W3203255352,2022,2021,1,citation
W4224917780,W3116426438,2022,2020,2,citation
W4224917780,W3183431876,2022,2021,1,citation
W3208303043,W3111483541,2021,2020,1,citation
W3206470216,W2918580768,2021,2019,2,citation
W4387641717,W3088026114,2023,2020,3,citation
W4387641717,W3102020094,2023,2021,2,citation
W4387641717,W3159629194,2023,2021,2,citation
W4387641717,W4224223601,2023,2022,1,citation
W4389279345,W3112669073,2023,2020,3,citation
W4389279345,W4200561246,2023,2021,2,citation
W4385621983,W2769117689,2023,2019,4,citation
W4385621983,W2986457312,2023,2019,4,citation
W4385621983,W3031175792,2023,2020,3,citation
W4385621983,W3119373444,2023,2021,2,citation
W4386054853,W3037968153,2023,2020,3,citation
W4392455867,W4229066375,2024,2022,2,citation
W3162406573,W2956951036,2021,2019,2,citation
W3162406573,W2965904298,2021,2019,2,citation
W3038088335,W2936616423,2020,2019,1,citation
W2966437379,W2948901907,2019,2019,0,citation
W4392061631,W3175186133,2024,2022,2,citation
W4392061631,W4315926987,2024,2023,1,citation
W4392455631,W3107119331,2024,2020,4,citation
W4392455631,W4317792451,2024,2022,2,citation
W4220964100,W3013882546,2022,2020,2,citation
W4224278967,W2941564413,2022,2019,3,citation
W4224278967,W3109368403,2022,2020,2,citation
W4224278967,W3201890384,2022,2021,1,citation
W3109991834,W3109991834,2020,2020,0,citation
W4292665518,W3036119865,2022,2020,2,citation
W4292665518,W3082400234,2022,2020,2,citation
W4292665518,W3181926339,2022,2021,1,citation
W4294397993,W3211638421,2022,2021,1,citation
W4301183137,W2908073721,2022,2019,3,citation
W4301183137,W2944425846,2022,2019,3,citation
W4301183137,W2955949443,2022,2019,3,citation
W4308886695,W3125007559,2022,2021,1,citation
W4308886695,W3197894360,2022,2021,1,citation
W4366826353,W3035403497,2023,2020,3,citation
W4366826353,W3192547154,2023,2021,2,citation
W4366826353,W4292850376,2023,2022,1,citation
W4387463061,W4379653881,2023,2023,0,citation
W4400694346,W3120945563,2024,2021,3,citation
W4400694346,W3162963303,2024,2021,3,citation
W4400694346,W4281705231,2024,2022,2,citation
W3216192553,W3048126211,2021,2020,1,citation
W4221149820,W3068102567,2022,2021,1,citation
W4221149820,W3193956177,2022,2021,1,citation
W4221149820,W4213233439,2022,2022,0,citation
W3209179660,W2918315081,2021,2019,2,citation
W4205531595,W2971047200,2021,2019,2,citation
W4392105486,W3144992254,2024,2021,3,citation
W4392105486,W4385575028,2024,2023,1,citation
W4392105486,W4390904582,2024,2023,1,citation
W3104041231,W2983606184,2019,2019,0,citation
W4288075003,W4315435709,2022,2023,-1,citation
W4288075003,W4393637067,2022,2023,-1,citation
W2997170888,W2947709300,2020,2019,1,citation
W2997170888,W2993016614,2020,2019,1,citation
W4281643675,W3189722576,2022,2021,1,citation
W4281672091,W3087297756,2022,2020,2,citation
W4281672091,W3087355840,2022,2020,2,citation
W4206265241,W3126762732,2022,2021,1,citation
W4220791489,W3130606593,2022,2021,1,citation
W4319924556,W4311331175,2023,2022,1,citation
W4321791389,W3103145119,2023,2020,3,citation
W3186468161,W3080572089,2021,2020,1,citation
W4221004105,W2916143595,2022,2019,3,citation
W4221004105,W3168886780,2022,2021,1,citation
W4391432194,W2974743638,2024,2019,5,citation
W4391432194,W3036743429,2024,2020,4,citation
W4391432194,W4229455050,2024,2022,2,citation
W4391432194,W4307140456,2024,2022,2,citation
W4386898849,W3193483780,2023,2021,2,citation
W4386898849,W4385851015,2023,2023,0,citation
W4386898849,W4386021616,2023,2023,0,citation
W4387375586,W3048396061,2023,2020,3,citation
W4387375586,W4387375586,2023,2023,0,citation
W4387525079,W3196594355,2023,2021,2,citation
W4296573539,W3030195953,2022,2020,2,citation
W3142300509,W2986951796,2021,2019,2,citation
W4220783065,W2991590864,2022,2019,3,citation
W2981845870,W2908705250,2019,2019,0,citation
W2981845870,W2977264055,2019,2019,0,citation
W3018241878,W2956076828,2020,2019,1,citation
W3201379615,W3136132782,2021,2021,0,citation
W4378619057,W3015187070,2023,2020,3,citation
W4378619057,W3188663406,2023,2021,2,citation
