source,target,year,ref_year,year_diff,type
W3016693991,W2906227978,2020,2018,2,citation
W3016693991,W2940697691,2020,2019,1,citation
W4396701711,W2394834952,2024,2016,8,citation
W4396701711,W2525568280,2024,2016,8,citation
W4396701711,W2607177050,2024,2017,7,citation
W4396701711,W2805764836,2024,2018,6,citation
W4396701711,W2912112687,2024,2019,5,citation
W4396701711,W2952447148,2024,2017,7,citation
W4396701711,W4320487161,2024,2023,1,citation
W2957642494,W2596119433,2019,2017,2,citation
W4381597315,W2589543674,2023,2017,6,citation
W4381597315,W2895688404,2023,2018,5,citation
W4381597315,W2921000070,2023,2019,4,citation
W4381597315,W3022831389,2023,2020,3,citation
W4381597315,W3041311760,2023,2020,3,citation
W4381597315,W3134073441,2023,2021,2,citation
W4381597315,W3189790651,2023,2021,2,citation
W4381597315,W4280515159,2023,2022,1,citation
W4381597315,W4367308945,2023,2023,0,citation
W4390663837,W2782660935,2024,2018,6,citation
W4390663837,W3214901597,2024,2021,3,citation
W4390663837,W4390663837,2024,2024,0,citation
W3007561157,W2773368689,2020,2018,2,citation
W3007561157,W2901383174,2020,2018,2,citation
W3007561157,W2971439707,2020,2019,1,citation
W3016769623,W2415277563,2020,2016,4,citation
W3016769623,W2473636904,2020,2016,4,citation
W3016769623,W2751305043,2020,2017,3,citation
W3016769623,W2869198903,2020,2018,2,citation
W3016769623,W2963790214,2020,2019,1,citation
W3016769623,W3042781247,2020,2020,0,citation
W3016769623,W3100032425,2020,2019,1,citation
W3020971767,W2223035795,2018,2016,2,citation
W3020971767,W3122152939,2018,2016,2,citation
W3085780433,W2944710259,2020,2019,1,citation
W3085780433,W3020346178,2020,2020,0,citation
W2597538579,W2470348525,2017,2016,1,citation
W4225140912,W2271028758,2022,2016,6,citation
W4225140912,W2510844513,2022,2016,6,citation
W4225140912,W2785457092,2022,2018,4,citation
W4225140912,W2904290494,2022,2018,4,citation
W4225140912,W2905766026,2022,2018,4,citation
W4225140912,W2998026592,2022,2019,3,citation
W4225140912,W3137031658,2022,2021,1,citation
W3020346178,W2944710259,2020,2019,1,citation
W4283830629,W4226075359,2022,2021,1,citation
W4328007168,W2990604398,2023,2019,4,citation
W4328007168,W2998120507,2023,2019,4,citation
W4328007168,W3094814444,2023,2020,3,citation
W4328007168,W3128856283,2023,2021,2,citation
W4328007168,W3168709084,2023,2021,2,citation
W4328007168,W3181770725,2023,2021,2,citation
W4328007168,W3216692158,2023,2021,2,citation
W4328007168,W3216698538,2023,2021,2,citation
W4328007168,W4284884570,2023,2022,1,citation
W4328007168,W4285030661,2023,2022,1,citation
W4385639020,W2986434196,2023,2019,4,citation
W4385639020,W3034522316,2023,2020,3,citation
W4385639020,W4200631298,2023,2022,1,citation
W4385639020,W4362590479,2023,2023,0,citation
W3000002674,W2599248786,2020,2017,3,citation
W3000002674,W2606146315,2020,2017,3,citation
W3000002674,W2770136356,2020,2017,3,citation
W4396852533,W4387885960,2024,2023,1,citation
W4385564882,W3133137810,2023,2021,2,citation
W4386869626,W3104239214,2023,2022,1,citation
W4386907105,W4387097653,2023,2023,0,citation
W2952405732,W2779085024,2019,2017,2,citation
W2952405732,W2962534509,2019,2019,0,citation
W4402574194,W2904599719,2024,2019,5,citation
W4402574194,W2971439707,2024,2019,5,citation
W4405643659,W4317437744,2024,2023,1,citation
W4382318590,W2962820691,2023,2018,5,citation
W4382318590,W2979429887,2023,2019,4,citation
W4382318590,W3034593529,2023,2020,3,citation
W4382318590,W3035388736,2023,2020,3,citation
W4382318590,W3109594330,2023,2020,3,citation
W4382318590,W3168988767,2023,2021,2,citation
W4221016022,W2590814455,2022,2017,5,citation
W4221016022,W3102016989,2022,2020,2,citation
W4221016022,W3131416758,2022,2020,2,citation
W2728743988,W2420721363,2017,2016,1,citation
W2728743988,W2597538579,2017,2017,0,citation
W3110798296,W3046351808,2020,2020,0,citation
W3115986605,W3095281542,2020,2021,-1,citation
W4389159415,W2276064663,2023,2016,7,citation
W4389159415,W3005326124,2023,2020,3,citation
W4389159415,W4317738855,2023,2023,0,citation
W4389159415,W4387730433,2023,2023,0,citation
W4280557471,W2963189323,2022,2018,4,citation
W4280557471,W3088026114,2022,2020,2,citation
W4280557471,W3102020094,2022,2021,1,citation
W3105803210,W3000728003,2020,2020,0,citation
W3105803210,W3131947824,2020,2021,-1,citation
W3011597267,W2589426778,2020,2017,3,citation
W3011597267,W2884775351,2020,2018,2,citation
W4386266349,W2989949866,2023,2019,4,citation
W4386266349,W3109652221,2023,2020,3,citation
W3037514364,W2962830177,2020,2018,2,citation
W3048803819,W2766555126,2020,2017,3,citation
W3080657133,W2760171267,2020,2017,3,citation
W2974641222,W2512177909,2019,2016,3,citation
W4403855182,W4403855186,2024,2024,0,citation
W4403855186,W4310852955,2024,2022,2,citation
W4403855186,W4403855182,2024,2024,0,citation
W4285167436,W2601810315,2022,2017,5,citation
W3197268985,W2346299949,2021,2016,5,citation
W3197268985,W3092224779,2021,2020,1,citation
W3172627932,W2948131844,2021,2019,2,citation
W3172627932,W2969307185,2021,2019,2,citation
W3156039349,W2583159728,2021,2017,4,citation
W3156039349,W2805762365,2021,2018,3,citation
W3156039349,W2902247939,2021,2018,3,citation
W3156039349,W2924812698,2021,2019,2,citation
W2904928986,W2762254708,2018,2017,1,citation
W4383344042,W3092527263,2023,2020,3,citation
W4383344042,W4367055982,2023,2023,0,citation
W4383872512,W2564595105,2023,2016,7,citation
W4297154170,W2893290864,2022,2018,4,citation
W4297154170,W2893617177,2022,2018,4,citation
W4297154170,W2894146836,2022,2018,4,citation
W4297154170,W2979420091,2022,2019,3,citation
W4297154170,W3158836591,2022,2021,1,citation
W4297154170,W4312576394,2022,2022,0,citation
W2949008776,W2806561621,2019,2018,1,citation
W2993247023,W2470643964,2019,2016,3,citation
W2993247023,W2805119577,2019,2018,1,citation
W2993247023,W2895341017,2019,2018,1,citation
W2993247023,W2895916131,2019,2018,1,citation
W2993247023,W2940713646,2019,2019,0,citation
W3108142464,W2963931033,2020,2018,2,citation
W3108142464,W3036033640,2020,2020,0,citation
W3111483541,W2556590024,2020,2016,4,citation
W3111483541,W2592862485,2020,2016,4,citation
W2963530216,W2740645522,2019,2017,2,citation
W2963530216,W2791791568,2019,2018,1,citation
W2963530216,W2963286678,2019,2017,2,citation
W3134687780,W2803882181,2021,2018,3,citation
W3134687780,W2896420046,2021,2018,3,citation
W3134687780,W2946726617,2021,2019,2,citation
W3138477017,W2785577100,2021,2018,3,citation
W3138477017,W2930853151,2021,2019,2,citation
W3138477017,W2995424678,2021,2019,2,citation
W3138477017,W3138477017,2021,2021,0,citation
W2800809193,W2282467533,2018,2016,2,citation
W2860240592,W2321309794,2018,2016,2,citation
W2860240592,W2624406705,2018,2017,1,citation
W2860240592,W2769676227,2018,2017,1,citation
W2886409357,W2893741127,2018,2018,0,citation
W4388273105,W4205900122,2023,2021,2,citation
W4388273105,W4378214840,2023,2023,0,citation
W4388273105,W4384816757,2023,2023,0,citation
W4388273105,W4386519252,2023,2023,0,citation
W4388273105,W4387204747,2023,2023,0,citation
W2887415971,W2291504148,2018,2016,2,citation
W2887415971,W2594672795,2018,2017,1,citation
W2898696952,W2752106769,2018,2017,1,citation
W4391430562,W2766823937,2024,2017,7,citation
W4391430562,W2968163186,2024,2019,5,citation
W4391900244,W3022063948,2024,2020,4,citation
W4391915309,W4283461363,2024,2022,2,citation
W2968646817,W2467487708,2019,2016,3,citation
W2968646817,W2790189854,2019,2018,1,citation
W2991349604,W2653731937,2019,2017,2,citation
W4296831328,W4234403268,2022,2021,1,citation
W2507664906,W2224359384,2016,2016,0,citation
W2542696460,W3123037742,2018,2016,2,citation
W2754974547,W2334609893,2017,2016,1,citation
W2951687263,W2607596470,2018,2017,1,citation
W2951687263,W2790029895,2018,2018,0,citation
W2951687263,W2806082411,2018,2018,0,citation
W2951687263,W2842089854,2018,2018,0,citation
W2951687263,W2888959264,2018,2018,0,citation
W2959133959,W2225988369,2019,2016,3,citation
W2959133959,W2471927289,2019,2016,3,citation
W2959133959,W2508620285,2019,2016,3,citation
W2959133959,W2593425874,2019,2017,2,citation
W2959133959,W2796000080,2019,2018,1,citation
W2970829637,W2608193358,2019,2017,2,citation
W2970829637,W2620259134,2019,2017,2,citation
W2970829637,W2893291867,2019,2018,1,citation
W2970829637,W2906190738,2019,2018,1,citation
W2502314949,W2333859352,2016,2016,0,citation
W2502314949,W2497116315,2016,2016,0,citation
W3109179880,W2492045328,2020,2016,4,citation
W3109179880,W2588020002,2020,2017,3,citation
W3129950574,W2963396417,2021,2019,2,citation
W3129950574,W2990296230,2021,2019,2,citation
W3129950574,W3090043522,2021,2020,1,citation
W3113037872,W2805072817,2020,2018,2,citation
W3113037872,W2896882185,2020,2018,2,citation
W3113037872,W2993327118,2020,2019,1,citation
W3113037872,W3046334363,2020,2020,0,citation
W2765914775,W2484772434,2018,2016,2,citation
W2765914775,W3100032906,2018,2017,1,citation
W2765914775,W3101285323,2018,2017,1,citation
W3211223286,W2775309976,2021,2017,4,citation
W3211223286,W2888596969,2021,2018,3,citation
W3211223286,W3015347130,2021,2020,1,citation
W3211223286,W4244091541,2021,2021,0,citation
W4230855722,W2952447148,2021,2017,4,citation
W4230855722,W2989880046,2021,2019,2,citation
W3127421479,W2574839378,2021,2017,4,citation
W2375741000,W2324780774,2016,2016,0,citation
W2887165241,W2514621899,2018,2016,2,citation
W2887165241,W2781277882,2018,2017,1,citation
W2887165241,W3084292113,2018,2018,0,citation
W2897425034,W2766462050,2018,2017,1,citation
W2897425034,W2769770957,2018,2017,1,citation
W2950790567,W2215252713,2019,2017,2,citation
W2950790567,W2611412564,2019,2017,2,citation
W3044870571,W2967758792,2020,2019,1,citation
W4403452307,W2898515211,2024,2018,6,citation
W4403452307,W3181081288,2024,2021,3,citation
W4403452307,W4385755656,2024,2023,1,citation
W4403452307,W4391487347,2024,2024,0,citation
W4210305719,W2883665858,2022,2018,4,citation
W4210305719,W2888032741,2022,2018,4,citation
W4210305719,W2904169191,2022,2017,5,citation
W4220875472,W2955949443,2022,2019,3,citation
W3029832959,W2492998513,2020,2016,4,citation
W3029832959,W3017908882,2020,2020,0,citation
W2949389534,W2584571470,2018,2017,1,citation
W2949389534,W2742206180,2018,2018,0,citation
W3015376506,W2896775444,2020,2018,2,citation
W3015376506,W2914993900,2020,2019,1,citation
W3015376506,W2941936241,2020,2019,1,citation
W2476250018,W2296343434,2017,2016,1,citation
W3089426792,W2966437379,2020,2019,1,citation
